burlig_trt,burlig_trt_take,baseline_employees,baseline_wages,baseline_sales,baseline_owner_female,endline_wages,endline_employees,endline_sales,endline_owner_female
1,0,26.85973,35000,1.99e+07,0,894511.4,26.85973,1.99e+07,0
1,1,26.44747,112081,1.95e+07,0,1022400,28.44747,1.95e+07,0
1,1,38.2518,33377,1.93e+07,0,1321435,40.2518,1.93e+07,0
1,1,31.79639,29013,1.91e+07,1,1110497,33.79639,1.92e+07,1
1,1,28.73681,35000,1.95e+07,0,1018578,30.73681,1.95e+07,0
1,1,26.46223,35000,1.97e+07,1,945791.4,28.46223,1.98e+07,1
1,1,29.72392,15985,1.94e+07,0,1031151,31.72392,1.95e+07,0
1,1,29.93192,173114,2.01e+07,1,1194935,31.93192,2.01e+07,1
1,0,41.87124,45535,1.95e+07,0,1385415,41.87124,1.95e+07,0
1,1,27.81933,142192,1.95e+07,1,1096411,29.81933,1.95e+07,1
1,0,29.99349,79121,1.92e+07,1,1038913,29.99349,1.92e+07,1
1,1,32.06236,193307,1.93e+07,1,1283302,34.06236,1.94e+07,1
1,0,28.965,35000,1.97e+07,0,961879.9,28.965,1.97e+07,0
1,0,24.22217,35000,1.99e+07,0,810109.4,24.22217,2.00e+07,0
1,1,40.66013,35000,1.96e+07,1,1400124,42.66013,1.95e+07,1
1,1,42.61848,35000,1.92e+07,1,1462791,44.61848,1.92e+07,1
1,1,25.33485,63498,1.92e+07,1,938213.1,27.33485,1.92e+07,1
1,1,34.53551,108050,1.94e+07,0,1277186,36.53551,1.94e+07,0
1,0,31.58169,155502,1.95e+07,0,1166116,31.58169,1.95e+07,0
1,1,36.94878,47438,1.91e+07,1,1293799,38.94878,1.91e+07,1
1,1,22.5704,88213,1.93e+07,0,874465.9,24.5704,1.94e+07,0
1,1,22.11899,21038,1.96e+07,0,792845.6,24.11899,1.97e+07,0
1,1,36.21421,270700,1.96e+07,0,1493555,38.21421,1.95e+07,0
1,0,29.88295,134939,1.93e+07,1,1091194,29.88295,1.92e+07,1
1,1,31.07023,35000,1.96e+07,1,1093247,33.07023,1.96e+07,1
1,1,25.77684,86763,1.97e+07,0,975621.9,27.77684,1.98e+07,0
1,1,21.62781,35000,1.95e+07,0,791090,23.62781,1.95e+07,0
1,0,24.27106,35000,2.00e+07,0,811673.9,24.27106,1.99e+07,0
1,1,25.45805,189165,1.95e+07,0,1067823,27.45805,1.95e+07,0
1,0,34.54924,163930,1.96e+07,0,1269506,34.54924,1.96e+07,0
1,1,30.08069,35000,1.95e+07,0,1061582,32.08069,1.97e+07,0
1,1,22.51357,183290,1.93e+07,1,967724.3,24.51357,1.93e+07,1
1,1,25.10207,93079,1.93e+07,0,960345.1,27.10207,1.93e+07,0
1,1,34.41228,35000,1.94e+07,1,1200193,36.41228,1.95e+07,1
1,1,35.39958,326677,1.99e+07,1,1523464,37.39958,1.99e+07,1
1,1,34.96232,57711,1.93e+07,1,1240505,36.96232,1.93e+07,1
1,1,28.26855,266698,1.95e+07,0,1235292,30.26855,1.96e+07,0
1,1,30.20432,291651,1.90e+07,0,1322189,32.20432,1.90e+07,0
1,1,26.35346,29554,1.96e+07,0,936864.6,28.35346,1.95e+07,0
1,1,17.60339,35000,1.96e+07,1,662308.4,19.60339,1.96e+07,1
1,0,29.98117,35000,1.98e+07,0,994397.4,29.98117,1.99e+07,0
1,1,34.01235,54012,1.95e+07,1,1206407,36.01235,1.94e+07,1
1,1,39.46793,35000,1.98e+07,0,1361974,41.46793,1.99e+07,0
1,1,29.46957,68363,1.91e+07,0,1075389,31.46957,1.91e+07,0
1,1,40.85936,35000,1.98e+07,0,1406500,42.85936,1.98e+07,0
1,1,39.85709,387467,1.93e+07,1,1726894,41.85709,1.93e+07,1
1,0,27.24481,175234,1.96e+07,0,1047068,27.24481,1.96e+07,0
1,1,25.17549,60682,1.97e+07,1,930297.6,27.17549,1.98e+07,1
1,0,31.30195,546836,1.94e+07,0,1548499,31.30195,1.95e+07,0
1,1,33.99802,35000,1.95e+07,1,1186937,35.99802,1.94e+07,1
1,1,31.96498,122680,1.99e+07,0,1209559,33.96498,1.99e+07,0
1,0,41.22016,697037,1.90e+07,0,2016082,41.22016,1.90e+07,0
1,0,30.26529,122129,1.97e+07,0,1090618,30.26529,1.97e+07,0
1,1,25.51775,35000,1.97e+07,0,915568.1,27.51775,1.97e+07,0
1,1,26.49178,35000,1.92e+07,0,946736.9,28.49178,1.92e+07,0
1,1,25.47161,35000,1.96e+07,0,914091.5,27.47161,1.96e+07,0
1,1,30.71662,194329,1.94e+07,0,1241261,32.71661,1.94e+07,0
1,1,23.97086,35000,1.92e+07,0,866067.6,25.97086,1.92e+07,0
1,0,28.63562,241954,1.94e+07,1,1158294,28.63562,1.93e+07,1
1,0,20.24401,35000,1.98e+07,0,682808.2,20.24401,1.98e+07,0
1,0,28.06718,35000,1.97e+07,0,933149.8,28.06718,1.97e+07,0
1,0,29.19756,35000,1.96e+07,1,969321.8,29.19756,1.96e+07,1
1,0,32.5643,250068,1.98e+07,0,1292126,32.5643,1.97e+07,0
1,1,31.34739,380009,1.93e+07,0,1447126,33.34739,1.93e+07,0
1,1,36.36223,67319,1.98e+07,0,1294910,38.36223,1.98e+07,0
1,0,36.51405,102018,1.94e+07,1,1270468,36.51405,1.95e+07,1
1,0,35.79607,35000,1.94e+07,0,1180474,35.79607,1.95e+07,0
1,0,31.42173,35000,1.90e+07,0,1040495,31.42173,1.90e+07,0
1,1,26.74951,35000,1.92e+07,0,954984.2,28.74951,1.91e+07,0
1,1,31.70242,35000,1.95e+07,1,1113478,33.70242,1.95e+07,1
1,0,20.18725,35000,1.92e+07,0,680991.9,20.18725,1.94e+07,0
1,1,25.88024,35000,1.94e+07,0,927167.7,27.88024,1.94e+07,0
1,1,16.14346,35000,1.94e+07,0,615590.6,18.14346,1.94e+07,0
1,0,22.45646,247693,1.99e+07,0,966299.6,22.45646,1.99e+07,0
1,1,31.59308,35000,1.94e+07,0,1109979,33.59308,1.94e+07,0
1,0,27.45385,51336,2.00e+07,0,929859.3,27.45385,2.00e+07,0
1,1,32.95877,35000,1.99e+07,0,1153681,34.95877,1.99e+07,0
1,0,36.70898,171880,1.90e+07,0,1346567,36.70898,1.90e+07,0
1,1,35.25452,35000,1.93e+07,1,1227145,37.25452,1.94e+07,1
1,0,30.31107,35000,1.95e+07,1,1004954,30.31107,1.95e+07,1
1,1,40.62614,191057,1.96e+07,1,1555094,42.62614,1.96e+07,1
1,0,27.94222,102700,2.00e+07,0,996851,27.94222,2.01e+07,0
1,0,28.19297,112292,1.95e+07,1,1014467,28.19297,1.95e+07,1
1,1,32.99732,179413,1.97e+07,1,1299327,34.99732,1.98e+07,1
1,0,35.75043,35000,1.99e+07,0,1179014,35.75043,1.99e+07,0
1,1,25.47402,134239,2.01e+07,0,1013408,27.47402,2.00e+07,0
1,1,36.19299,35000,2.01e+07,1,1257176,38.19299,2.00e+07,1
1,1,39.08721,75046,1.97e+07,0,1389837,41.08721,1.98e+07,0
1,0,27.90273,54745,1.96e+07,0,947632.2,27.90273,1.95e+07,0
1,1,39.62084,35000,1.93e+07,1,1366867,41.62084,1.93e+07,1
1,1,39.30665,35000,1.97e+07,0,1356813,41.30665,1.97e+07,0
1,0,31.39141,35000,1.91e+07,1,1039525,31.39141,1.92e+07,1
1,0,27.89961,35000,1.97e+07,1,927787.7,27.89961,1.96e+07,1
1,0,30.54119,35000,1.98e+07,1,1012318,30.54119,1.97e+07,1
1,1,26.73298,163152,1.95e+07,0,1082607,28.73298,1.95e+07,0
1,0,28.51686,59667,2.01e+07,0,972206.4,28.51686,2.01e+07,0
1,1,38.74037,270032,1.99e+07,0,1573724,40.74037,1.99e+07,0
1,1,34.24796,172639,1.93e+07,0,1332574,36.24796,1.93e+07,0
1,1,35.74392,35000,1.91e+07,0,1242806,37.74392,1.91e+07,0
1,1,38.15105,234471,1.95e+07,0,1519305,40.15105,1.95e+07,0
1,1,34.14499,90924,1.96e+07,0,1247564,36.14499,1.96e+07,0
1,1,32.5577,436591,1.94e+07,1,1542437,34.5577,1.93e+07,1
1,1,36.14425,287803,1.95e+07,0,1508419,38.14425,1.95e+07,0
1,1,25.45443,135514,1.95e+07,0,1014056,27.45443,1.94e+07,0
1,1,34.74446,125393,1.94e+07,0,1301216,36.74446,1.94e+07,0
1,0,32.47874,272078,1.96e+07,0,1311398,32.47874,1.96e+07,0
1,1,26.46447,35000,1.95e+07,1,945863.1,28.46447,1.95e+07,1
1,0,31.69014,35000,1.94e+07,0,1049085,31.69014,1.94e+07,0
1,1,35.721,35000,1.96e+07,1,1242072,37.721,1.95e+07,1
1,1,27.6439,35000,1.93e+07,0,983604.9,29.6439,1.93e+07,0
1,0,34.23656,87553,1.98e+07,0,1183123,34.23656,1.98e+07,0
1,0,32.54998,84882,1.93e+07,1,1126481,32.54998,1.92e+07,1
1,0,31.74823,35000,2.01e+07,0,1050943,31.74823,2.03e+07,0
1,0,21.90434,153745,1.95e+07,1,854683.8,21.90434,1.95e+07,1
1,1,29.92475,35000,1.96e+07,0,1056592,31.92475,1.97e+07,0
1,0,27.20667,202258,1.90e+07,1,1072871,27.20667,1.90e+07,1
1,1,32.75197,143554,1.97e+07,1,1255617,34.75197,1.99e+07,1
1,0,29.99501,35000,1.95e+07,0,994840.2,29.99501,1.95e+07,0
1,0,24.7498,25811,1.93e+07,1,817804.6,24.7498,1.94e+07,1
1,1,24.30185,35000,1.90e+07,1,876659.1,26.30185,1.90e+07,1
1,1,25.06651,35000,1.95e+07,1,901128.4,27.06651,1.94e+07,1
1,1,30.93402,35000,1.98e+07,1,1088889,32.93402,1.97e+07,1
1,0,38.8897,35000,1.92e+07,0,1279471,38.8897,1.92e+07,0
1,1,28.20806,222840,1.98e+07,0,1189498,30.20806,1.97e+07,0
1,1,25.90846,35000,2.03e+07,1,928070.6,27.90846,2.03e+07,1
1,0,26.31123,35000,1.93e+07,0,876959.3,26.31123,1.93e+07,0
1,1,33.45692,292914,2.00e+07,0,1427535,35.45692,1.99e+07,0
1,1,25.78319,73892,1.94e+07,0,962954.1,27.78319,1.95e+07,0
1,0,29.19727,26770,1.95e+07,1,961082.6,29.19727,1.95e+07,1
1,0,25.42,60544,1.93e+07,0,873983.9,25.42,1.92e+07,0
1,1,33.27505,378480,1.95e+07,1,1507282,35.27505,1.95e+07,1
1,1,28.17332,35000,1.91e+07,0,1000546,30.17332,1.91e+07,0
1,1,31.99262,35000,1.94e+07,0,1122764,33.99262,1.95e+07,0
1,1,32.18695,35000,1.92e+07,0,1128982,34.18695,1.92e+07,0
1,0,34.78263,190288,1.91e+07,0,1303332,34.78263,1.91e+07,0
1,1,31.96432,35000,1.94e+07,0,1121858,33.96432,1.95e+07,0
1,1,23.39965,102144,1.92e+07,0,914932.8,25.39965,1.92e+07,0
1,1,28.60157,35000,1.90e+07,0,1014250,30.60157,1.91e+07,0
1,1,27.6749,85360,2.01e+07,1,1034957,29.6749,2.02e+07,1
1,0,21.46805,58505,1.92e+07,0,745482.8,21.46805,1.92e+07,0
1,0,36.02087,30248,1.95e+07,0,1182916,36.02087,1.94e+07,0
1,1,29.69634,141849,1.93e+07,0,1156132,31.69634,1.92e+07,0
1,1,36.3896,35000,1.91e+07,0,1263467,38.3896,1.91e+07,0
1,0,30.46418,97992,1.95e+07,0,1072846,30.46418,1.95e+07,0
1,0,35.22606,35000,1.96e+07,0,1162234,35.22606,1.95e+07,0
1,0,29.78163,263702,1.94e+07,0,1216714,29.78163,1.94e+07,0
1,0,22.71732,54644,1.97e+07,0,781598.3,22.71732,1.98e+07,0
1,1,31.09754,35000,1.95e+07,1,1094121,33.09754,1.95e+07,1
1,1,28.45733,35000,1.95e+07,0,1009635,30.45733,1.95e+07,0
1,1,19.67658,35000,1.97e+07,0,728650.4,21.67658,1.96e+07,0
1,0,20.49076,35000,1.93e+07,0,690704.3,20.49076,1.94e+07,0
1,1,34.27679,35000,1.93e+07,0,1195857,36.27679,1.94e+07,0
1,0,30.52776,282050,1.96e+07,0,1258938,30.52776,1.96e+07,0
1,1,26.19686,35000,1.93e+07,0,937299.6,28.19686,1.92e+07,0
1,1,29.84198,335570,1.98e+07,0,1354513,31.84198,1.98e+07,0
1,1,22.64103,35000,1.96e+07,0,823512.9,24.64103,1.96e+07,0
1,0,35.49371,55888,1.98e+07,0,1191687,35.49371,1.99e+07,0
1,0,28.32126,35000,1.97e+07,1,941280.3,28.32126,1.97e+07,1
1,1,34.75256,35000,1.98e+07,0,1211082,36.75256,1.98e+07,0
1,1,31.44464,133921,1.89e+07,0,1204149,33.44463,1.90e+07,0
1,0,33.41549,115804,1.96e+07,1,1185100,33.41549,1.96e+07,1
1,1,40.14363,35000,1.91e+07,1,1383596,42.14363,1.91e+07,1
1,1,24.61707,298082,1.97e+07,0,1149828,26.61707,1.97e+07,0
1,0,34.49422,96132,1.95e+07,1,1199947,34.49422,1.94e+07,1
1,0,31.09885,208478,1.96e+07,0,1203641,31.09885,1.96e+07,0
1,1,25.64267,176786,1.93e+07,0,1061351,27.64267,1.93e+07,0
1,0,36.96621,35000,1.96e+07,0,1217919,36.96621,1.97e+07,0
1,1,30.54959,109121,1.95e+07,0,1150708,32.54958,1.94e+07,0
1,1,24.11055,279556,1.94e+07,0,1115094,26.11055,1.93e+07,0
1,1,40.96049,80306,1.97e+07,0,1455042,42.96049,1.98e+07,0
1,1,40.6502,342566,2.00e+07,1,1707372,42.6502,2.01e+07,1
1,1,34.04184,107758,1.98e+07,0,1261097,36.04184,1.97e+07,0
1,1,35.4982,35000,1.90e+07,1,1234942,37.4982,1.91e+07,1
1,1,33.96506,35000,1.91e+07,0,1185882,35.96506,1.91e+07,0
1,0,24.20187,49156,1.94e+07,1,823615.8,24.20187,1.95e+07,1
1,0,32.32298,229910,1.93e+07,0,1264245,32.32298,1.93e+07,0
1,1,32.98801,35000,1.95e+07,0,1154617,34.98801,1.94e+07,0
1,0,31.029,197632,1.93e+07,0,1190560,31.029,1.94e+07,0
1,1,30.65324,35000,1.91e+07,1,1079904,32.65324,1.91e+07,1
1,1,35.15727,168386,1.87e+07,1,1357419,37.15727,1.87e+07,1
1,1,34.97205,35000,1.93e+07,0,1218106,36.97205,1.93e+07,0
1,0,28.61147,224682,1.95e+07,0,1140249,28.61147,1.95e+07,0
1,1,27.93495,35000,1.95e+07,0,992918.3,29.93495,1.95e+07,0
1,0,32.1101,167669,1.98e+07,0,1195192,32.1101,1.98e+07,0
1,0,18.531,18707,1.92e+07,0,611699,18.531,1.92e+07,0
1,1,24.34902,26705,1.97e+07,0,869873.6,26.34902,1.97e+07,0
1,0,30.52411,371093,1.98e+07,1,1347865,30.52411,1.98e+07,1
1,1,25.38786,200925,1.99e+07,1,1077336,27.38786,1.99e+07,1
1,0,33.52893,305798,1.97e+07,0,1378724,33.52893,1.96e+07,0
1,0,27.71587,284848,2.01e+07,0,1171756,27.71587,2.01e+07,0
1,1,34.50887,140212,1.94e+07,0,1308496,36.50887,1.94e+07,0
1,0,22.88532,22961,1.92e+07,0,755291.1,22.88532,1.93e+07,0
1,1,36.022,259764,1.95e+07,0,1476468,38.022,1.96e+07,0
1,0,26.8218,219674,1.92e+07,0,1077972,26.8218,1.91e+07,0
1,1,30.56836,35000,1.95e+07,0,1077188,32.56836,1.95e+07,0
1,1,33.79863,35000,2.02e+07,0,1180556,35.79863,2.02e+07,0
1,0,20.44339,82853,1.96e+07,0,737041.6,20.44339,1.96e+07,0
1,1,29.1217,146235,1.99e+07,0,1142129,31.1217,1.99e+07,0
1,1,24.74056,77699,1.97e+07,1,933396.8,26.74056,1.96e+07,1
1,0,27.28932,35000,1.98e+07,1,908258.4,27.28932,1.98e+07,1
1,0,31.84561,35000,1.89e+07,1,1054060,31.84561,1.89e+07,1
1,0,26.78885,35000,1.98e+07,1,892243.3,26.78885,1.97e+07,1
1,1,25.79864,35000,1.93e+07,1,924556.4,27.79864,1.93e+07,1
1,1,41.09385,210435,1.97e+07,0,1589438,43.09385,1.98e+07,0
1,1,34.48031,408286,1.93e+07,1,1575656,36.48031,1.93e+07,1
1,0,31.42656,124321,1.90e+07,0,1129971,31.42656,1.90e+07,0
1,1,27.01721,33130,1.93e+07,0,961680.8,29.01721,1.93e+07,0
1,0,28.94542,15517,1.99e+07,1,941770.6,28.94542,1.99e+07,1
1,0,30.0709,35000,1.97e+07,1,997268.9,30.0709,1.97e+07,1
1,0,37.43653,232521,1.99e+07,0,1430490,37.43653,1.99e+07,0
1,0,31.87678,35000,1.97e+07,1,1055057,31.87678,1.97e+07,1
1,0,33.20034,169521,1.95e+07,0,1231932,33.20034,1.95e+07,0
1,1,30.92734,42784,1.93e+07,0,1096459,32.92734,1.93e+07,0
1,1,32.45502,35000,1.98e+07,0,1137561,34.45502,1.99e+07,0
1,1,22.27916,152853,1.99e+07,0,929786.2,24.27916,1.99e+07,0
1,0,32.32116,128898,1.92e+07,0,1163175,32.32116,1.92e+07,0
1,1,31.0179,278114,1.94e+07,0,1334687,33.0179,1.94e+07,0
1,1,28.8369,92245,1.96e+07,0,1079026,30.8369,1.95e+07,0
1,0,28.54545,35000,1.98e+07,1,948454.4,28.54545,1.97e+07,1
1,1,26.01295,35000,1.91e+07,0,931414.5,28.01295,1.92e+07,0
1,0,25.31815,185352,1.94e+07,0,995532.9,25.31815,1.94e+07,0
1,0,33.06912,222371,1.95e+07,0,1280583,33.06912,1.95e+07,0
1,1,26.84914,50636,1.96e+07,0,973808.4,28.84914,1.96e+07,0
1,1,24.59923,35000,1.96e+07,0,886175.5,26.59923,1.97e+07,0
1,1,23.71908,54099,1.97e+07,0,877109.6,25.71908,1.97e+07,0
1,1,25.62778,35000,1.91e+07,1,919089.1,27.62778,1.91e+07,1
1,1,29.70062,42616,1.93e+07,0,1057036,31.70062,1.93e+07,0
1,1,22.73876,35000,1.91e+07,0,826640.4,24.73876,1.91e+07,0
1,1,26.61308,277562,1.91e+07,0,1193181,28.61308,1.92e+07,0
1,0,34.7433,153667,1.93e+07,1,1265453,34.7433,1.94e+07,1
1,1,28.73409,61309,1.95e+07,0,1044800,30.73409,1.95e+07,0
1,1,29.33254,101846,1.92e+07,1,1104487,31.33254,1.91e+07,1
1,0,34.92493,227336,1.96e+07,1,1344934,34.92493,1.96e+07,1
1,1,30.82251,194565,1.95e+07,0,1244885,32.82251,1.96e+07,0
1,1,37.95621,50191,1.94e+07,1,1328790,39.95621,1.94e+07,1
1,1,24.30682,132506,1.97e+07,0,974324.1,26.30682,1.97e+07,0
1,1,25.78136,247859,1.98e+07,0,1136863,27.78136,1.98e+07,0
1,0,24.12732,183174,2.00e+07,0,955248.1,24.12732,2.00e+07,0
1,1,31.33294,65138,1.98e+07,0,1131792,33.33294,1.98e+07,0
1,1,33.8281,274467,1.93e+07,1,1420966,35.8281,1.93e+07,1
1,1,30.10502,35000,1.96e+07,1,1062361,32.10502,1.96e+07,1
1,1,31.45824,103381,2.00e+07,0,1174045,33.45824,1.99e+07,0
1,0,30.4096,274121,1.95e+07,0,1247228,30.4096,1.94e+07,0
1,1,37.73213,117850,1.97e+07,1,1389278,39.73213,1.96e+07,1
1,1,29.82087,35000,1.93e+07,0,1053268,31.82087,1.94e+07,0
1,1,31.17504,35000,1.93e+07,0,1096601,33.17504,1.94e+07,0
1,1,33.14921,115323,1.96e+07,0,1240098,35.14921,1.96e+07,0
1,1,19.74817,50128,1.92e+07,1,746069.6,21.74817,1.92e+07,1
1,0,32.84335,90676,1.90e+07,1,1141663,32.84335,1.90e+07,1
1,1,33.3786,90178,1.94e+07,1,1222293,35.3786,1.95e+07,1
1,0,26.07336,31250,1.91e+07,0,865597.6,26.07336,1.91e+07,0
1,1,27.70143,231151,1.96e+07,0,1181597,29.70143,1.95e+07,0
1,1,25.22164,35000,1.96e+07,1,906092.5,27.22164,1.96e+07,1
1,1,31.10866,111780,2.00e+07,1,1171257,33.10866,1.99e+07,1
1,1,30.45484,35000,1.91e+07,1,1073555,32.45484,1.90e+07,1
1,0,25.34727,128621,1.99e+07,1,939733.7,25.34727,1.99e+07,1
1,1,30.50846,150860,1.88e+07,0,1191131,32.50845,1.89e+07,0
1,1,33.91293,35000,1.96e+07,0,1184214,35.91293,1.97e+07,0
1,1,33.38006,115499,1.98e+07,1,1247661,35.38006,1.98e+07,1
1,1,24.98449,35000,1.95e+07,1,898503.7,26.98449,1.95e+07,1
1,1,20.96585,126978,1.90e+07,0,861885.3,22.96585,1.89e+07,0
1,1,25.172,35000,1.92e+07,0,904503.9,27.172,1.93e+07,0
1,0,32.62643,35000,1.96e+07,0,1079046,32.62643,1.96e+07,0
1,0,21.08136,35000,1.93e+07,1,709603.6,21.08136,1.93e+07,1
1,0,31.76267,35000,1.92e+07,1,1051405,31.76267,1.91e+07,1
1,1,36.05616,35000,1.94e+07,1,1252797,38.05616,1.94e+07,1
1,1,27.31849,35000,1.93e+07,1,973191.5,29.31849,1.93e+07,1
1,1,30.1225,35000,1.91e+07,0,1062920,32.1225,1.91e+07,0
1,0,30.61132,33730,1.97e+07,0,1013292,30.61132,1.97e+07,0
1,1,17.45386,35000,1.95e+07,1,657523.6,19.45386,1.96e+07,1
1,1,34.9002,91006,1.95e+07,0,1271812,36.9002,1.95e+07,0
1,0,26.29299,35000,1.96e+07,0,876375.8,26.29299,1.95e+07,0
1,0,34.26042,25519,1.91e+07,1,1121852,34.26042,1.90e+07,1
1,1,29.33604,35000,2.00e+07,1,1037753,31.33604,1.99e+07,1
1,1,26.421,35000,1.91e+07,0,944472.1,28.421,1.91e+07,0
1,0,30.6153,89376,1.94e+07,0,1069066,30.6153,1.95e+07,0
1,0,23.01448,103354,1.90e+07,0,839817.5,23.01448,1.89e+07,0
1,1,39.79617,35000,1.94e+07,0,1372477,41.79617,1.94e+07,0
1,1,25.45994,74585,1.98e+07,0,953303.2,27.45994,1.99e+07,0
1,0,25.99529,35000,1.98e+07,1,866849.1,25.99529,1.99e+07,1
1,1,30.53471,35000,1.98e+07,1,1076111,32.53471,1.98e+07,1
1,1,28.10865,35000,1.95e+07,1,998476.8,30.10865,1.95e+07,1
1,0,32.26894,35000,1.93e+07,1,1067606,32.26894,1.94e+07,1
1,1,34.069,35000,1.94e+07,0,1189208,36.069,1.94e+07,0
1,1,29.99804,35000,1.90e+07,0,1058937,31.99804,1.90e+07,0
1,0,26.59311,35000,1.94e+07,0,885979.5,26.59311,1.94e+07,0
1,1,29.40173,35000,2.03e+07,0,1039856,31.40173,2.03e+07,0
1,0,25.64847,35000,1.93e+07,0,855751,25.64847,1.93e+07,0
1,1,25.41422,212759,1.98e+07,1,1090014,27.41422,1.98e+07,1
1,1,27.21102,276620,1.96e+07,0,1211373,29.21102,1.95e+07,0
1,1,27.53029,35000,1.89e+07,0,979969.3,29.53029,1.89e+07,0
1,1,28.5729,202118,1.94e+07,1,1180451,30.5729,1.94e+07,1
1,0,25.78726,35000,1.95e+07,1,860192.2,25.78726,1.95e+07,1
1,1,27.12958,35000,1.97e+07,1,967146.7,29.12958,1.97e+07,1
1,1,23.34138,35000,1.89e+07,0,845924.1,25.34138,1.88e+07,0
1,1,23.06057,327755,1.92e+07,0,1129693,25.06057,1.91e+07,0
1,0,21.90851,35000,1.93e+07,0,736072.4,21.90851,1.93e+07,0
1,1,31.90084,68863,1.99e+07,0,1153690,33.90084,2.00e+07,0
1,1,29.82175,21049,1.91e+07,0,1039345,31.82175,1.91e+07,0
1,0,29.71626,35000,1.94e+07,0,985920.4,29.71626,1.94e+07,0
1,1,33.09723,35000,1.92e+07,0,1158111,35.09723,1.92e+07,0
1,1,31.93636,35000,2.00e+07,1,1120964,33.93636,2.00e+07,1
1,1,27.61225,37365,1.99e+07,0,984957.1,29.61225,1.98e+07,0
1,1,31.57702,35000,1.95e+07,1,1109465,33.57702,1.94e+07,1
1,1,35.51736,58802,1.91e+07,0,1259358,37.51736,1.90e+07,0
1,0,35.68411,35000,1.95e+07,1,1176892,35.68411,1.94e+07,1
1,1,26.56079,89767,1.90e+07,0,1003712,28.56079,1.90e+07,0
1,1,29.80273,35000,2.01e+07,0,1052688,31.80273,2.00e+07,0
1,0,29.48893,16026,1.93e+07,1,959671.8,29.48893,1.93e+07,1
1,1,38.90418,192628,1.93e+07,0,1501562,40.90418,1.92e+07,0
1,1,35.34846,35000,1.90e+07,0,1230151,37.34846,1.90e+07,0
1,1,31.77528,186197,1.93e+07,0,1267006,33.77528,1.93e+07,0
1,0,32.96435,35000,1.98e+07,0,1089859,32.96435,1.98e+07,0
1,0,31.73205,35000,1.93e+07,1,1050426,31.73205,1.92e+07,1
1,0,21.15896,35000,1.98e+07,1,712086.8,21.15896,2.00e+07,1
1,1,33.95317,235441,1.96e+07,0,1385943,35.95317,1.96e+07,0
1,1,18.64847,161823,1.98e+07,0,822573.9,20.64847,1.98e+07,0
1,1,36.63606,104648,1.95e+07,0,1341002,38.63606,1.95e+07,0
1,1,31.8224,150360,1.96e+07,0,1232677,33.8224,1.95e+07,0
1,1,23.95815,35000,1.93e+07,1,865660.9,25.95815,1.93e+07,1
1,1,34.17961,314753,1.96e+07,1,1472500,36.17961,1.96e+07,1
1,1,34.81323,125830,1.90e+07,0,1303854,36.81323,1.91e+07,0
1,1,27.02567,167626,1.99e+07,1,1096447,29.02567,2.00e+07,1
1,0,28.9134,35000,1.97e+07,1,960228.7,28.9134,1.96e+07,1
1,1,38.04788,267989,1.92e+07,0,1549521,40.04788,1.92e+07,0
1,0,25.89004,173048,1.95e+07,0,1001529,25.89004,1.95e+07,0
1,1,39.11213,125892,1.93e+07,1,1441480,41.11213,1.93e+07,1
1,0,32.24282,287993,1.98e+07,0,1319763,32.24282,1.98e+07,0
1,0,27.36311,107897,1.94e+07,0,983516.6,27.36311,1.94e+07,0
1,0,36.55663,219572,1.93e+07,0,1389384,36.55663,1.94e+07,0
1,1,30.18059,217618,2.01e+07,0,1247397,32.18059,2.01e+07,0
1,1,17.51033,35000,1.96e+07,1,659330.6,19.51033,1.96e+07,1
1,1,22.48444,182925,1.97e+07,0,966427.2,24.48444,1.97e+07,0
1,0,28.48137,35000,1.96e+07,0,946403.8,28.48137,1.96e+07,0
1,1,21.72174,35000,1.97e+07,1,794095.6,23.72174,1.98e+07,1
1,0,25.79311,30680,1.94e+07,0,856059.6,25.79311,1.95e+07,0
1,0,31.2616,35000,1.98e+07,0,1035371,31.2616,1.98e+07,0
1,1,29.08119,38263,1.95e+07,1,1032861,31.08119,1.96e+07,1
1,0,26.05048,133234,1.97e+07,0,966849.5,26.05048,1.96e+07,0
1,1,26.30645,128380,1.94e+07,0,1034186,28.30645,1.94e+07,0
1,1,23.26932,71485,1.96e+07,0,880103.3,25.26932,1.96e+07,0
1,0,29.73062,167390,1.91e+07,1,1118770,29.73062,1.91e+07,1
1,0,41.07793,23250,1.97e+07,0,1337744,41.07793,1.97e+07,0
1,1,32.01656,35000,1.98e+07,1,1123530,34.01656,1.98e+07,1
1,1,30.82803,145162,1.93e+07,0,1195659,32.82803,1.93e+07,0
1,0,30.932,48807,1.94e+07,0,1038631,30.932,1.95e+07,0
1,1,30.55413,84758,1.97e+07,0,1126490,32.55413,1.98e+07,0
1,0,26.00897,271175,1.96e+07,1,1103462,26.00897,1.96e+07,1
1,1,33.63776,448012,1.92e+07,1,1588420,35.63776,1.92e+07,1
1,1,30.80717,18324,1.89e+07,0,1068153,32.80717,1.90e+07,0
1,0,34.97876,35000,1.94e+07,0,1154320,34.97876,1.94e+07,0
1,1,28.9186,87847,1.89e+07,1,1077242,30.9186,1.89e+07,1
1,1,29.12475,35000,1.99e+07,0,1030992,31.12475,1.99e+07,0
1,1,29.66081,42165,1.97e+07,1,1055311,31.66081,1.96e+07,1
